user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
360,92,WinterVacation,[8-inf],Standard,[160-260],[1-1],TRUE
361,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
362,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
362,93,WinterVacation,[4-7],Standard,[260-360],[5-inf],FALSE
363,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
364,94,WinterVacation,[2-3],Standard,[260-360],[3-4],FALSE
365,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
366,77,WinterVacation,[4-7],Standard,[160-260],[2-2],FALSE
366,77,WinterVacation,[4-7],Standard,[160-260],[2-2],FALSE
367,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
368,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
369,77,WinterVacation,[4-7],Standard,[160-260],[2-2],FALSE
370,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
13,95,WinterVacation,[8-inf],Standard,[260-360],[1-1],TRUE
371,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
372,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
373,70,WinterVacation,[0-1],Standard,[260-360],[5-inf],FALSE
374,77,WinterVacation,[4-7],Standard,[160-260],[2-2],FALSE
375,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
376,60,WinterVacation,[2-3],Standard,[260-360],[2-2],TRUE
377,88,WinterVacation,[0-1],Standard,[160-260],[3-4],TRUE
115,53,WinterVacation,[4-7],Standard,[160-260],[1-1],TRUE
378,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
379,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
380,63,WinterVacation,[2-3],Standard,[0-160],[2-2],TRUE
381,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
382,66,WinterVacation,[2-3],Standard,[160-260],[5-inf],TRUE
383,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
384,60,WinterVacation,[2-3],Standard,[260-360],[2-2],TRUE
13,65,WinterVacation,[2-3],Standard,[160-260],[1-1],TRUE
385,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
386,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
387,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
388,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
389,63,WinterVacation,[2-3],Standard,[0-160],[2-2],TRUE
390,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
391,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
392,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
393,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
394,66,WinterVacation,[2-3],Standard,[160-260],[5-inf],TRUE
395,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
396,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
397,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
398,88,WinterVacation,[0-1],Standard,[160-260],[3-4],TRUE
399,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
400,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
115,62,WinterVacation,[0-1],Standard,[260-360],[1-1],TRUE
401,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
402,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
403,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
1,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
404,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
405,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
405,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
406,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
407,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
408,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
409,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
409,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
410,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
411,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
412,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
413,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
414,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
415,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
416,75,WinterVacation,[0-1],Standard,[160-260],[1-1],FALSE
417,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
418,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
13,65,WinterVacation,[2-3],Standard,[160-260],[1-1],TRUE
419,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
420,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
421,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
422,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
423,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
424,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
425,53,WinterVacation,[4-7],Standard,[160-260],[1-1],TRUE
426,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
427,96,WinterVacation,[2-3],Standard,[260-360],[1-1],FALSE
428,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
429,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
430,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
431,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
432,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
5,4,WinterVacation,[4-7],Standard,[0-160],[2-2],TRUE
433,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
434,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
435,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
436,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
437,97,WinterVacation,[8-inf],Standard,[160-260],[3-4],TRUE
438,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
439,51,WinterVacation,[4-7],Standard,[260-360],[3-4],TRUE
440,80,WinterVacation,[4-7],Standard,[0-160],[3-4],TRUE
441,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
442,97,WinterVacation,[8-inf],Standard,[160-260],[3-4],TRUE
471,75,WinterVacation,[0-1],Standard,[160-260],[1-1],FALSE
472,53,WinterVacation,[4-7],Standard,[160-260],[1-1],TRUE
473,98,Easter,[2-3],Nonref,[160-260],[3-4],TRUE
474,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
475,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
476,99,HighSeason,[4-7],Standard,[160-260],[5-inf],FALSE
477,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
479,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
480,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
481,103,OffSeason,[0-1],Standard,[160-260],[2-2],TRUE
482,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
483,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
485,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
486,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
487,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
488,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
489,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
490,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
491,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
492,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
493,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
494,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
495,107,OffSeason,[0-1],Nonref,[260-360],[5-inf],FALSE
496,108,Easter,[2-3],Standard,[160-260],[5-inf],TRUE
497,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
498,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
499,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
501,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
502,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
503,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
504,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
507,112,OffSeason,[8-inf],Standard,[0-160],[2-2],TRUE
508,113,HighSeason,[4-7],Standard,[0-160],[2-2],FALSE
509,114,OffSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
510,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
511,115,MayLongWeekend,[4-7],Nonref,[160-260],[2-2],TRUE
512,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
514,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
515,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
516,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
517,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
518,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
520,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
521,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
522,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
523,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
524,5,Easter,[4-7],Standard,[260-360],[5-inf],TRUE
525,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
526,118,OffSeason,[2-3],Standard,[260-360],[5-inf],FALSE
528,33,Easter,[2-3],Standard,[160-260],[3-4],TRUE
529,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
530,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
531,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
532,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
533,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
534,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
535,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
536,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
537,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
538,120,Easter,[2-3],Standard,[160-260],[2-2],TRUE
539,33,Easter,[2-3],Standard,[160-260],[3-4],TRUE
540,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
541,121,HighSeason,[8-inf],Nonref,[160-260],[3-4],TRUE
542,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
543,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
544,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
545,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
546,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
547,123,MayLongWeekend,[2-3],Nonref,[0-160],[2-2],TRUE
548,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
549,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
550,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
551,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
552,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
553,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
554,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
555,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
556,125,HighSeason,[2-3],Standard,[0-160],[2-2],TRUE
558,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
559,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
560,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
561,128,OffSeason,[4-7],Standard,[0-160],[2-2],TRUE
563,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
564,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
565,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
567,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
568,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
569,130,OffSeason,[0-1],Nonref,[260-360],[5-inf],TRUE
570,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
571,131,HighSeason,[4-7],Standard,[160-260],[2-2],TRUE
572,132,LowSeason,[4-7],Standard,[0-160],[2-2],TRUE
573,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
574,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
575,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
576,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
577,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
578,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
579,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
580,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
581,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
582,135,OffSeason,[2-3],Standard,[0-160],[2-2],FALSE
583,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
584,136,LowSeason,[4-7],Nonref,[260-360],[3-4],TRUE
585,20,OffSeason,[4-7],Standard,[160-260],[1-1],TRUE
587,137,OffSeason,[4-7],Nonref,[0-160],[2-2],FALSE
588,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
589,138,Easter,[4-7],Standard,[160-260],[3-4],TRUE
590,139,HighSeason,[2-3],Nonref,[0-160],[2-2],TRUE
571,131,HighSeason,[4-7],Standard,[160-260],[2-2],TRUE
591,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
592,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
593,114,OffSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
594,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
595,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
596,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
597,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
598,141,OffSeason,[8-inf],Nonref,[0-160],[2-2],TRUE
599,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
600,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
601,142,OffSeason,[4-7],Nonref,[160-260],[1-1],TRUE
602,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
603,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
604,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
605,125,HighSeason,[2-3],Standard,[0-160],[2-2],TRUE
607,143,HighSeason,[4-7],Standard,[260-360],[5-inf],TRUE
608,144,HighSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
519,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
609,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
610,145,OffSeason,[4-7],Nonref,[160-260],[5-inf],FALSE
611,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
612,146,LowSeason,[4-7],Standard,[260-360],[5-inf],TRUE
614,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
617,143,HighSeason,[4-7],Standard,[260-360],[5-inf],TRUE
619,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
621,147,LowSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
622,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
624,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
625,98,Easter,[2-3],Nonref,[160-260],[3-4],TRUE
626,148,Easter,[4-7],Nonref,[160-260],[3-4],FALSE
627,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
628,149,OffSeason,[4-7],Nonref,[260-360],[5-inf],FALSE
629,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
630,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
631,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
632,150,MayLongWeekend,[4-7],Nonref,[260-360],[5-inf],TRUE
633,22,OffSeason,[8-inf],Standard,[160-260],[1-1],TRUE
634,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
635,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
636,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
637,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
638,151,Easter,[2-3],Nonref,[260-360],[5-inf],TRUE
639,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
640,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
641,152,OffSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
642,153,OffSeason,[4-7],Nonref,[260-360],[3-4],TRUE
643,114,OffSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
644,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
646,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
648,154,Easter,[2-3],Standard,[260-360],[3-4],FALSE
649,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
650,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
651,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
652,94,WinterVacation,[2-3],Standard,[260-360],[3-4],FALSE
653,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
654,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
655,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
656,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
657,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
658,32,OffSeason,[4-7],Standard,[160-260],[2-2],FALSE
659,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
660,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
661,33,Easter,[2-3],Standard,[160-260],[3-4],TRUE
662,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
665,155,Easter,[0-1],Nonref,[160-260],[2-2],FALSE
669,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
670,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
671,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
672,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
673,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
674,73,WinterVacation,[2-3],Standard,[160-260],[1-1],FALSE
675,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
676,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
677,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
678,158,Easter,[2-3],Standard,[0-160],[1-1],FALSE
679,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
680,159,OffSeason,[4-7],Nonref,[160-260],[3-4],FALSE
681,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
682,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
683,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
684,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
685,160,OffSeason,[0-1],Nonref,[160-260],[5-inf],TRUE
686,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
1,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
687,161,HighSeason,[4-7],Standard,[260-360],[2-2],TRUE
688,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
690,53,WinterVacation,[4-7],Standard,[160-260],[1-1],TRUE
691,73,WinterVacation,[2-3],Standard,[160-260],[1-1],FALSE
692,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
693,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
694,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
696,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
697,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
699,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
700,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
701,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
702,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
704,162,WinterVacation,[0-1],Nonref,[160-260],[1-1],FALSE
705,163,HighSeason,[8-inf],Standard,[160-260],[2-2],TRUE
706,73,WinterVacation,[2-3],Standard,[160-260],[1-1],FALSE
707,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
708,164,WinterVacation,[0-1],Standard,[0-160],[1-1],FALSE
709,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
710,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
115,96,WinterVacation,[2-3],Standard,[260-360],[1-1],FALSE
711,166,MayLongWeekend,[4-7],Standard,[260-360],[3-4],TRUE
712,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
713,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
714,168,MayLongWeekend,[4-7],Nonref,[0-160],[2-2],TRUE
715,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
716,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
717,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
718,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
719,48,OffSeason,[8-inf],Standard,[160-260],[2-2],TRUE
720,169,WinterVacation,[2-3],Nonref,[160-260],[5-inf],TRUE
721,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
722,166,MayLongWeekend,[4-7],Standard,[260-360],[3-4],TRUE
723,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
726,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
727,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
728,24,MayLongWeekend,[4-7],Standard,[160-260],[3-4],TRUE
729,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
731,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
731,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
732,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
733,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
734,171,WinterVacation,[0-1],Standard,[260-360],[3-4],FALSE
735,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
736,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
737,172,HighSeason,[4-7],Nonref,[0-160],[2-2],TRUE
738,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
739,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
740,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
741,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
742,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
743,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
744,174,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],TRUE
745,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
746,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
747,175,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],TRUE
748,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
749,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
750,174,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],TRUE
751,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
752,176,Easter,[4-7],Standard,[160-260],[1-1],TRUE
753,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
754,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
755,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
756,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
757,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
758,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
760,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
706,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
762,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
763,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
764,82,WinterVacation,[0-1],Standard,[160-260],[2-2],FALSE
765,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
766,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
767,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
769,75,WinterVacation,[0-1],Standard,[160-260],[1-1],FALSE
706,22,OffSeason,[8-inf],Standard,[160-260],[1-1],TRUE
770,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
772,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
773,178,MayLongWeekend,[4-7],Nonref,[160-260],[3-4],TRUE
774,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
775,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
776,179,OffSeason,[8-inf],Nonref,[160-260],[2-2],TRUE
777,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
778,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
779,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
780,24,MayLongWeekend,[4-7],Standard,[160-260],[3-4],TRUE
781,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
782,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
783,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
784,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
785,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
786,180,OffSeason,[4-7],Standard,[160-260],[5-inf],TRUE
787,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
789,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
790,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
791,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
792,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
402,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
115,182,OffSeason,[0-1],Standard,[160-260],[1-1],FALSE
793,183,OffSeason,[8-inf],Standard,[0-160],[1-1],TRUE
794,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
795,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
796,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
797,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
798,184,OffSeason,[2-3],Nonref,[160-260],[1-1],TRUE
799,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
800,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
801,184,OffSeason,[2-3],Nonref,[160-260],[1-1],TRUE
802,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
803,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
804,147,LowSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
